wall_time,stage1_ub,stage2_optional,stage2_time,global_valid_lb,restricted_lp,gap_percent,elite_pool_size,route_count,column_count
5033.447245,28868,157,28868,14125,15197.677631578943,51.070389358459195,11,3116,179
5034.215865,28868,157,28868,14125,15197.677631578943,51.070389358459195,11,3116,179
5034.723379,28868,157,28868,14125,15197.677631578943,51.070389358459195,11,3116,179
5052.23288,28868,157,28868,14125,15197.677631578943,51.070389358459195,11,3116,179
5068.784391,28868,157,28868,14125,15197.677631578943,51.070389358459195,11,3116,179
5085.154831,28868,157,28868,14125,15197.677631578943,51.070389358459195,11,3116,179
5096.165253,28868,157,28868,14125,15197.677631578943,51.070389358459195,11,3116,179
5113.661772,28868,157,28868,14125,15197.677631578943,51.070389358459195,11,3116,179
5130.305963,28868,157,28868,14125,15197.677631578943,51.070389358459195,11,3116,179
5144.835349,28868,157,28868,14125,15197.677631578943,51.070389358459195,11,3116,179
5149.079694,28868,157,28868,14125,15197.677631578943,51.070389358459195,11,3116,179
5155.95948,28868,157,28868,14125,15197.677631578943,51.070389358459195,11,3116,179
5162.939892,28868,157,28868,14125,15197.677631578943,51.070389358459195,11,3116,179
5169.216685,28868,157,28868,14125,15197.677631578943,51.070389358459195,11,3116,179
5177.807547,28868,157,28868,14125,15197.677631578943,51.070389358459195,11,3116,179
5186.141638,28868,157,28868,14125,15197.677631578943,51.070389358459195,11,3116,179
5195.003356,28868,157,28868,14125,15197.677631578943,51.070389358459195,11,3116,179
5203.82216,28868,157,28868,14125,15197.677631578943,51.070389358459195,11,3116,179
5212.228953,28868,157,28868,14125,15197.677631578943,51.070389358459195,11,3116,179
5220.491214,28868,157,28868,14125,15197.677631578943,51.070389358459195,11,3116,179
5221.00242,28868,157,28868,14125,15197.677631578943,51.070389358459195,11,3116,179
5229.973709,28868,157,28868,14125,15197.677631578943,51.070389358459195,11,3116,179
5238.976665,28868,157,28868,14125,15197.677631578943,51.070389358459195,11,3116,179
5247.958581,28868,157,28868,14125,15197.677631578943,51.070389358459195,11,3116,179
5257.314702,28868,157,28868,14125,15197.677631578943,51.070389358459195,11,3116,179
5265.025458,28868,157,28868,14125,15197.677631578943,51.070389358459195,11,3116,179
5278.118285,28868,157,28868,14125,15197.677631578943,51.070389358459195,11,3116,179
5290.819635,28868,157,28868,14125,15197.677631578943,51.070389358459195,11,3116,179
5303.551911,28868,157,28868,14125,15197.677631578943,51.070389358459195,11,3116,179
5313.686454,28868,157,28868,14125,15197.677631578943,51.070389358459195,11,3116,179
5321.721328,28868,157,28868,14125,15197.677631578943,51.070389358459195,11,3116,179
5329.554329,28868,157,28868,14125,15197.677631578943,51.070389358459195,11,3116,179
5337.060949,28868,157,28868,14125,15197.677631578943,51.070389358459195,11,3116,179
5344.795688,28868,157,28868,14125,15197.677631578943,51.070389358459195,11,3116,179
5353.090724,28868,157,28868,14125,15197.677631578943,51.070389358459195,11,3116,179
5359.131478,28868,157,28868,14125,15197.677631578943,51.070389358459195,11,3116,179
5372.967531,28868,157,28868,14125,15197.677631578943,51.070389358459195,11,3116,179
5384.824493,28868,157,28868,14125,15197.677631578943,51.070389358459195,11,3116,179
5397.975973,28868,157,28868,14125,15197.677631578943,51.070389358459195,11,3116,179
5399.001458,28868,157,28868,14125,15197.677631578943,51.070389358459195,11,3116,179
5399.797293,28868,157,28868,14125,15197.677631578943,51.070389358459195,11,3116,179
5411.620468,28868,157,28868,14125,15197.677631578943,51.070389358459195,11,3116,179
5451.493953,28868,157,28868,14125,15197.677631578943,51.070389358459195,11,3116,179
5459.37802,28868,157,28868,14125,15197.677631578943,51.070389358459195,11,3116,179
5465.396272,28868,157,28868,14125,15197.677631578943,51.070389358459195,11,3116,179
5473.566433,28868,157,28868,14125,15197.677631578943,51.070389358459195,11,3116,179
5506.274264,28868,157,28868,14125,15197.677631578943,51.070389358459195,11,3116,179
5514.321126,28868,157,28868,14125,15197.677631578943,51.070389358459195,11,3116,179
5522.35874,28868,157,28868,14125,15197.677631578943,51.070389358459195,11,3116,179
5530.320467,28868,157,28868,14125,15197.677631578943,51.070389358459195,11,3116,179
5567.431665,28868,157,28868,14125,15197.677631578943,51.070389358459195,11,3116,179
5583.380047,28868,157,28868,14125,15197.677631578943,51.070389358459195,11,3116,179
5623.503097,28868,157,28868,14125,15197.677631578943,51.070389358459195,11,3116,179
5663.906904,28868,157,28868,14125,15197.677631578943,51.070389358459195,11,3116,179
5691.87564,28868,157,28868,14125,15197.677631578943,51.070389358459195,11,3116,179
5731.444153,28868,157,28868,14125,15197.677631578943,51.070389358459195,11,3116,179
5752.529399,28868,157,28868,14125,15197.677631578943,51.070389358459195,11,3116,179
5764.218941,28868,157,28868,14125,15197.677631578943,51.070389358459195,11,3116,179
5798.497159,28868,157,28868,14125,15197.677631578943,51.070389358459195,11,3116,179
5831.889202,28868,157,28868,14125,15197.677631578943,51.070389358459195,11,3116,179
5854.179224,28868,157,28868,14125,15197.677631578943,51.070389358459195,11,3116,179
5876.528886,28868,157,28868,14125,15197.677631578943,51.070389358459195,11,3116,179
5897.926905,28868,157,28868,14125,15197.677631578943,51.070389358459195,11,3116,179
5920.381361,28868,157,28868,14125,15197.677631578943,51.070389358459195,11,3116,179
5948.177818,28868,157,28868,14125,15197.677631578943,51.070389358459195,11,3116,179
5971.420607,28868,157,28868,14125,15197.677631578943,51.070389358459195,11,3116,179
5994.478601,28868,157,28868,14125,15197.677631578943,51.070389358459195,11,3116,179
6016.62267,28868,157,28868,14125,15197.677631578943,51.070389358459195,11,3116,179
6041.041087,28868,157,28868,14125,15197.677631578943,51.070389358459195,11,3116,179
6052.695621,28868,157,28868,14125,15197.677631578943,51.070389358459195,11,3116,179
